"§ø¨½¥N½X","¿¤¥«¥N½X.x","¿¤¥«¦WºÙ.x","¶mÂí¥«°Ï¥N½X.x","¶mÂí¥«°Ï¦WºÙ.x","§ø¨½¦WºÙ.x","X104§ß¾i¤ñ","X104§ß¥®¤ñ","X104§ß¦Ñ¤ñ","X104¦Ñ¤Æ«ü¼Æ","X104§ß¨à¤ñ","X105§ß¾i¤ñ","X105§ß¥®¤ñ","X105§ß¦Ñ¤ñ","X105¦Ñ¤Æ«ü¼Æ","X105§ß¨à¤ñ","X106§ß¾i¤ñ","X106§ß¥®¤ñ","X106§ß¦Ñ¤ñ","X106¦Ñ¤Æ«ü¼Æ","X106§ß¨à¤ñ","X107§ß¾i¤ñ","X107§ß¥®¤ñ","X107§ß¦Ñ¤ñ","X107¦Ñ¤Æ«ü¼Æ","X107§ß¨à¤ñ","X108§ß¾i¤ñ","X108§ß¥®¤ñ","X108§ß¦Ñ¤ñ","X108¦Ñ¤Æ«ü¼Æ","X108§ß¨à¤ñ","X109§ß¾i¤ñ","X109§ß¥®¤ñ","X109§ß¦Ñ¤ñ","X109¦Ñ¤Æ«ü¼Æ","X109§ß¨à¤ñ","110§ß¾i¤ñ","110§ß¥®¤ñ","110§ß¦Ñ¤ñ","110¦Ñ¤Æ«ü¼Æ","110§ß¨à¤ñ"
"09020060-001",9020,"ª÷ªù¿¤",9020060,"¯QËú¶m","¤jËú§ø",32.46,17.11,15.35,89.74,12.719298245614,30.34,15.81,14.53,91.89,11.965811965812,28.28,13.52,14.75,109.09,9.01639344262295,25.3,10.28,15.02,146.15,6.71936758893281,25.1,10.76,14.34,133.33,7.17131474103586,22.3679999999999,8.02699999999996,14.339,156.472,4.61571378099285,20.3919999999999,6.20399999999995,14.186,170.616,2.98147264238929
"09020060-002",9020,"ª÷ªù¿¤",9020060,"¯QËú¶m","¤pËú§ø",35.21,24.34,10.86,44.62,17.2284644194757,34.32,23.62,10.7,45.31,14.760147601476,31.91,21.63,10.28,47.54,14.1843971631206,32.25,19.93,12.32,61.82,14.1304347826087,33.7,20.51,13.19,64.29,14.2857142857143,31.951,18.601,13.354,69.4710000000001,12.963267724562,31.442,17.466,13.982,75.0560000000002,12.311746415923
"10002010-001",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¯«¹A¨½",37.07,15.75,21.32,135.29,11.2091791703442,39.02,16.16,22.86,141.44,11.3392857142857,40.47,17,23.46,138.01,11.961503208066,40.86,15.86,25,157.6,11.595547309833,44.34,16.56,27.78,167.73,11.5069812229177,45.266,16.662,28.602,172.326,11.7780590352976,46.9040000000001,16.794,30.108,180.43,11.863245605367
"10002010-002",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¥ÁÅv¨½",35.94,15.54,20.41,131.36,10.862409479921,36.84,15.26,21.58,141.38,10.3289473684211,37.03,14.47,22.56,155.96,10.4844061048441,38.54,14.65,23.89,163.08,9.71937029431896,41.7,15.54,26.16,168.33,11.4627285513361,41.976,14.909,27.063,180.714,10.7488906803867,43.298,14.848,28.444,190.278,10.8079967872595
"10002010-008",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¶i¤h¨½",35.47,15.08,20.39,135.19,11.3966480446927,35.71,14.65,21.06,143.77,10.171365395246,36.56,14.05,22.51,160.16,10.4143337066069,38.04,14.23,23.81,167.32,10.1960784313725,39.68,14.25,25.44,178.57,10.231769361221,40.317,13.828,26.497,190.095,9.79052568858275,41.392,13.62,27.782,201.126,9.56002125550106
"10002010-009",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","«n¾ô¨½",39.36,19.28,20.08,104.12,14.0159045725646,41.51,21.24,20.27,95.43,16.4888457807953,42.79,22.18,20.61,92.92,17.0755642787046,42.3,21.48,20.82,96.9,16.254752851711,43.34,22.55,20.78,92.15,17.0549860205033,44.485,23.38,21.097,89.563,17.9312316908937,45.36,24.058,21.292,87.316,18.515638687573
"10002010-010",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","«Ø·~¨½",40.78,24.1,16.68,69.21,17.3144876325088,41.68,24.2,17.48,72.21,17.0596393897365,41.32,23.37,17.95,76.84,16.6336633663366,42.02,23.02,19,82.52,17.4802110817942,41.99,22.31,19.69,88.24,16.6666666666667,42.386,21.972,20.422,92.3150000000001,16.7684125555206,42.662,21.496,21.176,97.1520000000002,16.680905531558
"10002010-011",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","«n¬z¨½",55.19,26.48,28.71,108.41,21.1330362826225,54.47,26.32,28.15,106.98,20.8078335373317,52.54,26.06,26.48,101.61,20.3825463239689,51.61,25.72,25.9,100.68,20.2583675866119,50.98,25.9,25.09,96.88,20.6936416184971,49.574,25.568,24.019,94.104,20.2266084861152,48.446,25.392,23.07,91.1679999999999,20.0837829582182
"10002010-012",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","³Í±Û¨½",33.83,18.11,15.72,86.83,14.3109540636042,32.98,16.89,16.1,95.34,12.6859142607174,34.57,17.46,17.11,97.97,12.5,36.44,18.58,17.87,96.17,12.1777777777778,37.54,19.22,18.33,95.37,12.5444839857651,38.336,19.225,19.123,99.709,11.6315030259875,39.424,19.616,19.822,101.5,11.2273953621258
"10002010-013",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¾¤©ú¨½",39.4,23.1,16.3,70.56,16.7279411764706,40.75,24.03,16.72,69.57,17.0866625691457,41.87,24.19,17.68,73.1,18.0478821362799,41.84,23.04,18.8,81.62,16.8119551681196,42.57,23.36,19.21,82.23,17.5340768277571,43.515,23.403,20.112,86.0330000000001,17.6429727460186,44.258,23.356,20.902,89.5720000000001,17.7767291361733
"10002010-014",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","ªF§ø¨½",32.76,21.38,11.38,53.24,15.4873824839189,34.4,22.34,12.06,53.96,15.994094488189,35.95,22.81,13.14,57.63,15.6939676311918,36.15,22.35,13.8,61.73,15.9742828882295,37.58,23,14.58,63.36,16.757560733763,38.785,23.351,15.434,66.3870000000001,16.737621114977,39.924,23.676,16.248,69.1880000000001,16.9896756049499
"10002010-015",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","©µ¥­¨½",36.38,24.94,11.44,45.87,19.0442971747471,36.07,23.92,12.15,50.78,18.4076216400136,36.21,23.82,12.39,52.03,18.2544970019987,37.16,24.18,12.98,53.67,18.4625492772668,36.57,23.47,13.1,55.8,18.4504267892318,36.919,23.262,13.657,58.455,18.1840344365184,37.066,22.994,14.072,60.73,18.0707531231406
"10002010-016",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¤C±i¨½",43.51,23.13,20.38,88.13,17.1381031613977,43.61,22.95,20.67,90.07,17.0056956875509,43.15,21.86,21.29,97.39,15.905383360522,42.19,20.53,21.66,105.49,14.6537842190016,43.13,21.17,21.96,103.77,15.0958466453674,42.464,20.026,22.437,110.98,14.0288352645849,42.246,19.392,22.852,115.65,13.3851928145239
"10002010-017",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","·O¦w¨½",27.27,13.76,13.51,98.18,9.56848030018762,28.37,13.78,14.59,105.86,9.49720670391061,28.76,14.32,14.44,100.85,9.75015234613041,27.51,12.22,15.28,125,7.94621026894866,28.66,12.12,16.54,136.55,8.05658056580566,28.69,11.788,16.897,142.052,7.59128726587882,28.882,11.304,17.572,151.64,7.13380767550623
"10002010-018",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","·s¥Á¨½",48.4,13.89,34.51,248.52,10.0246507806081,50.47,14.81,35.66,240.8,10.0425531914894,52.41,16.03,36.38,226.88,10.8620689655172,54.24,16.35,37.89,231.75,11.8512110726644,57.56,16.92,40.63,240.11,11.9457013574661,59.243,17.88,41.355,229.851,12.6404647840164,61.4520000000001,18.64,42.802,227.264,13.2055406875055
"10002010-019",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","ªFªù¨½",49.21,14.96,34.25,228.95,11.4173228346457,50.86,15.72,35.14,223.53,11.0964332892999,51.08,15.5,35.58,229.57,10.6469002695418,49.52,13.68,35.84,262,9.57592339261286,52.04,13.5,38.54,285.42,9.14205344585091,51.838,13.184,38.654,291.317,8.55441204410724,52.27,12.688,39.582,306.458,7.94730717667957
"10002010-021",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¤pªF¨½",39.39,13.45,25.94,192.86,9.76781425140112,43.84,15.02,28.82,191.8,10.5911330049261,42.97,15.19,27.79,182.98,10.6623586429725,41.9,14.89,27.01,181.35,9.87654320987654,43.26,14.89,28.37,190.58,9.35307872174591,44.012,15.513,28.501,183.411,9.58696730987643,44.592,15.788,28.806,181.91,9.43256122444043
"10002010-022",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","µæ¶é¨½",35.3,13.42,21.89,163.16,8.20829655781112,34.38,11.61,22.77,196.12,6.84068406840684,34.93,11.12,23.81,214.05,7.16911764705882,36.66,12.28,24.38,198.51,8.89092575618698,35.67,12.04,23.63,196.27,9.1644204851752,36.294,11.467,24.823,214.205,9.2434357656803,36.596,11.258,25.332,221.066,9.63968471993113
"10002010-023",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","§µ·G¨½",40.49,14.17,26.32,185.71,10.0202429149798,41,14.15,26.85,189.71,10.6139438085328,41.31,14.12,27.19,192.54,10.1159114857745,42.93,13.7,29.23,213.39,9.70873786407767,43.44,14.17,29.28,206.67,9.86358866736621,44.183,13.927,30.264,217.284,9.6989306162415,44.966,13.882,31.094,223.844,9.57707917227326
"10002010-024",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","·s¥Í¨½",33.87,17.13,16.73,97.66,10.7254116599911,34.73,16.72,18.01,107.71,10.1378390395731,35.45,16.52,18.93,114.59,10.0892857142857,35.7,16.18,19.52,120.66,10.2495543672014,37.5,16.44,21.06,128.07,10.1254480286738,37.919,16.022,21.901,135.869,9.93904418144313,38.742,15.83,22.918,143.246,9.8302229879425
"10002010-025",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","Ót¥Õ¨½",29.36,17.71,11.65,65.76,12.1846484165325,29.46,16.86,12.6,74.76,11.6316639741519,29.94,16.74,13.2,78.85,11.4270386266094,30.93,17.13,13.79,80.5,11.9612068965517,33.1,18.1,15,82.89,12.6534970635344,33.243,17.623,15.615,88.5520000000001,12.3517830603971,34.138,17.728,16.404,92.5520000000001,12.4785070820374
"10002010-026",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¥_¬z¨½",28.25,14.66,13.59,92.67,10.0684261974585,29.29,14.59,14.69,100.68,9.29535232383808,32.27,15.35,16.92,110.23,9.52380952380952,35.37,16.58,18.79,113.31,10.1129363449692,36.52,16.9,19.61,116.05,10.7459572248305,39.126,17.557,21.562,124.405,10.6010901457437,41.388,18.204,23.176,130.344,10.8183547533312
"10002010-027",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","±ö¬w¨½",32.31,15.92,16.39,102.93,10.0035855145213,33.82,16.35,17.47,106.89,10.1707228478024,32.76,15.39,17.37,112.85,9.31319669183747,33.5,15.31,18.19,118.76,8.98508548563114,32.92,14.12,18.79,133.07,8.16476645825671,33.332,14.026,19.298,136.545,7.86848875719966,33.422,13.562,19.85,143.76,7.38216120972961
"10002010-028",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¥_ªù¨½",33.6,12.51,21.08,168.5,8.66995073891626,35.09,13,22.08,169.84,8.04953560371517,36.78,13.43,23.35,173.85,8.16115702479339,37.73,13.62,24.12,177.1,7.69230769230769,39.57,13.98,25.59,183.08,7.95698924731183,40.928,14.376,26.562,185.4,7.57104279302396,42.386,14.732,27.668,189.042,7.39272770356233
"10002010-031",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¤¤¤s¨½",39.64,9.72,29.92,308,6.47668393782383,41.96,10.59,31.37,296.2,6.4343163538874,43.38,10.37,33.02,318.42,5.86630286493861,44.98,10.73,34.25,319.23,6.60247592847318,45.18,8.78,36.4,414.75,5.46762589928058,47.258,9.51599999999999,37.744,402.279000000001,5.6144940461305,48.668,9.34199999999999,39.328,425.932000000001,5.42949839588043
"10002010-032",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¦èªù¨½",42.01,15.91,26.1,164.04,10.4675505931612,44.2,17.12,27.08,158.16,11.4613180515759,45.09,16.58,28.51,171.93,11.2,45.76,16.87,28.89,171.24,11.51339608979,46.43,17.52,28.91,165.02,11.5356885364095,47.818,17.691,30.127,170.59,11.8920968316005,48.858,17.988,30.87,172.094,12.1109322240716
"10002010-034",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","«nªù¨½",46.44,22.77,23.67,103.96,16.7895167895168,48.47,23.34,25.13,107.64,17.741935483871,49.21,22.93,26.27,114.56,17.6625659050967,50.59,22.45,28.13,125.3,16.5915238954013,52.08,22.35,29.73,133.06,17.2668513388735,53.378,22.249,31.122,139.662,17.151755935625,54.718,22.076,32.634,147.248,17.1321816866493
"10002010-035",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","­t³¢¨½",43.34,26.07,17.27,66.24,20.2909362178292,43.75,25.47,18.29,71.81,19.6709050112191,44.1,25.13,18.96,75.45,19.7638994668698,45.48,24.88,20.59,82.76,19.6567862714509,45.97,24.28,21.68,89.3,19.2050373868556,46.625,23.915,22.694,94.2330000000001,19.0617379503303,47.324,23.498,23.806,99.9400000000002,18.8431463101588
"10002010-036",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¥Á±Ú¨½",55.38,26.58,28.8,108.33,21.3607594936709,55.04,24.92,30.12,120.87,19.501625135428,55.62,24.74,30.88,124.83,20.0219418540867,58.46,25.42,33.03,129.93,20.5749718151071,58.2,24.47,33.73,137.85,19.8399085191538,59.258,24.11,35.143,144.792,19.6693347826828,60.164,23.738,36.42,151.602,19.4724992557473
"10002010-037",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","«Ø­x¨½",34.97,20.6,14.37,69.75,15.9448818897638,36.4,20.91,15.49,74.11,16.17050067659,36.98,20.04,16.94,84.54,15.0826446280992,38.36,19.36,19,98.16,14.5195729537367,38.89,18.38,20.51,111.63,13.6039886039886,40.06,18.061,21.999,119.981,13.1645034621145,41.04,17.462,23.578,130.762,12.5312320326742
"10002010-038",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","«ä·½¨½",30.43,21.17,9.26,43.75,16.2460181328106,30.43,20.13,10.3,51.16,15.1790093182933,30.58,19.2,11.38,59.29,13.8983878847093,31.6,18.99,12.61,66.4,13.7853390042532,32,18.34,13.66,74.53,13.4906832298137,32.301,17.526,14.775,82.066,12.4485854779658,32.732,16.846,15.886,89.7460000000001,11.7581514659624
"10002010-039",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¤å¤Æ¨½",45,25.43,19.58,77,19.6521095484826,45.92,24.04,21.88,91.04,19.0854119425548,47.49,24.45,23.03,94.19,19.1938579654511,49.55,24.34,25.21,103.55,19.0719622493118,48.77,22.84,25.93,113.52,17.9730799683294,50.697,22.756,27.935,121.525,17.9838316787611,51.814,22.268,29.538,130.08,17.6466807934062
"10002010-040",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","´_¿³¨½",40.87,15.97,24.89,155.85,12.3619371282923,43.24,15.82,27.43,173.39,12.184315463004,44.23,15.43,28.8,186.69,11.3190324052944,44.79,14.87,29.92,201.26,10.7879924953096,46.39,14.68,31.71,215.96,10.5212816834051,47.681,14.295,33.389,231.057,9.91162167782043,48.94,13.942,35.002,245.866,9.40385829207355
"10002010-041",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¦¨¥\¨½",35.53,24.06,11.47,47.65,18.7367678193366,36.33,23.93,12.41,51.85,18.1495923431407,37.03,23.81,13.22,55.52,18.5145700071073,37.12,23.46,13.66,58.22,18.0113234253362,35.48,21.53,13.95,64.77,16.6375393219154,36.505,21.699,14.805,67.7850000000001,16.7089408095732,36.574,21.146,15.426,71.8460000000001,16.2752682183085
"10002010-042",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","·sªF¨½",34.56,21.64,12.92,59.69,16.428084526244,35.57,21.99,13.58,61.76,16.1668390210272,36.25,21.94,14.32,65.25,16.1090031045188,37.84,22.64,15.21,67.18,17.1607952563655,38.03,22.42,15.62,69.67,17.4220963172805,39.213,22.789,16.439,72.3240000000001,17.5519575903106,40.134,23.01,17.142,74.8620000000001,17.8501555720517
"10002010-043",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¤Cµ²¨½",36.34,24.05,12.29,51.07,18.7285223367698,35.19,21.88,13.31,60.86,17.0804794520548,35.34,20.97,14.38,68.57,16.0462130937099,35.49,19.92,15.57,78.14,14.8771021992238,36.18,19.55,16.63,85.08,14.6713104048759,35.702,17.986,17.718,94.3340000000002,13.1853851623412,35.7,16.89,18.812,102.864,12.1536050506793
"10002010-044",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","®õ¤s¨½",40.63,25.08,15.56,62.03,19.6825396825397,40.87,25.08,15.79,62.96,19.4414607948443,41.69,24.63,17.06,69.27,19.5282501371366,43.28,24.82,18.46,74.38,19.9774901519415,44.83,25.27,19.56,77.4,20.0678349349915,45.503,25.012,20.487,81.8560000000001,20.131501098891,46.584,25.024,21.554,86.0720000000001,20.262163085091
"10002010-045",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¤j·s¨½",50.48,17.58,32.9,187.16,12.741935483871,46.32,15.22,31.1,204.3,10.9656301145663,47.96,14.12,33.84,239.76,9.69387755102041,45.38,12.77,32.61,255.26,9.2436974789916,45.28,11.84,33.45,282.61,8.57632933104631,43.682,10.127,33.563,306.376000000001,7.22835050953189,42.548,8.73399999999998,33.824,330.562000000001,6.22303601540948
"10002010-046",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","¤¤¿³¨½",35.14,19.23,15.92,82.77,14.0269749518304,35.54,18.96,16.58,87.45,14.0070230198986,36.98,19.53,17.44,89.29,14.2635658914729,37.31,18.79,18.52,98.55,13.6842105263158,37.54,18.43,19.11,103.66,13.4684147794994,38.473,18.457,20.01,108.208,13.45805798233,39.13,18.28,20.842,113.496,13.3140646985055
"10002010-047",10002,"©yÄõ¿¤",10002010,"©yÄõ¥«","Â\Íù¨½",32.64,17.6,15.04,85.46,12.7131782945736,32.88,16.52,16.37,99.07,11.3207547169811,34.14,16.02,18.13,113.17,10.703125,37.05,17.06,19.98,117.13,11.4928909952607,37.53,15.98,21.55,134.91,11.195219123506,39.033,15.826,23.203,145.036,10.6258990069076,40.428,15.556,24.866,156.732,10.339520800522
"10002020-004",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¤j·s¨½",41.66,21.06,20.6,97.81,16.141429669485,44.04,21.24,22.81,107.38,17.1630094043887,43.71,20.44,23.27,113.85,16.6666666666667,44.39,20.46,23.93,116.99,15.8767772511848,43.49,20.31,23.18,114.12,15.6589147286822,44.661,20.018,24.642,122.699,15.6259809336386,45.062,19.79,25.27,126.922,15.4008547301577
"10002020-005",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","ªF¦w¨½",37.4,25.35,12.05,47.52,18.9147762109136,38.92,25.29,13.62,53.86,18.6687306501548,38.34,23.5,14.85,63.19,17.5759454432734,38.7,22.81,15.89,69.68,17.3654568210263,38.01,21.75,16.26,74.78,16.6718896897524,38.574,20.836,17.741,82.9080000000002,16.1026457015888,38.674,19.868,18.81,89.9420000000002,15.5237410144437
"10002020-006",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","·s¸s¨½",34.62,19.93,14.69,73.71,14.3470790378007,34.22,18.86,15.36,81.45,13.5238907849829,34.41,18.17,16.24,89.4,12.9761406446212,35.11,18.27,16.85,92.24,13.0108423686405,35.26,17.59,17.67,100.48,12.0603015075377,35.375,16.983,18.397,106.755,11.6576698256561,35.592,16.456,19.142,113.188,11.1490094779692
"10002020-007",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","Ã¹²ø¨½",27.81,16.42,11.39,69.37,10.9234638878908,29.01,17.06,11.94,70,11.589050835407,31.18,17.9,13.28,74.15,12.091855041263,33.69,18.92,14.76,78.02,12.9234167893962,35.34,18.92,16.42,86.81,12.43947858473,37.328,19.902,17.422,88.5400000000001,13.3033716320377,39.302,20.588,18.7100000000001,92.8300000000001,13.7400111668045
"10002020-008",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","«n©÷¨½",36.18,18.69,17.49,93.56,13.2466281310212,37.78,19.71,18.07,91.69,13.2530120481928,38.68,19.19,19.48,101.52,13.0053580126644,39.74,18.92,20.82,110,12.7490039840637,41.41,19.08,22.32,116.97,13.2536123567514,42.484,19.115,23.359,122.287,12.9545110227381,43.726,19.114,24.6,128.8,12.9055070614712
"10002020-009",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","«n»¨¨½",50.69,25.81,24.88,96.43,18.0645161290323,52.73,26.08,26.65,102.17,18.1732580037665,53,25.26,27.74,109.81,19.4470924690181,57.01,27.45,29.55,107.64,21.2583412774071,57.26,27.55,29.72,107.88,21.5094339622642,59.364,27.885,31.482,113.297,22.683004050329,61.1060000000001,28.37,32.74,116.134,23.6804959443394
"10002020-010",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¦¨¥\¨½",45.81,22.27,23.54,105.73,15.8818834796488,46.32,21.84,24.48,112.09,15.44,47.09,22.48,24.61,109.44,15.5660377358491,49.45,24.01,25.44,105.94,17.1949286846276,49.76,23.51,26.25,111.68,17.5282714054927,50.995,24.217,26.778,110.701,17.8365356220183,52.098,24.682,27.416,111.276,18.3413060756498
"10002020-011",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¤¯¼w¨½",43.91,19.07,24.85,130.32,12.474645030426,45.99,19.81,26.17,132.11,13.7643378519291,47.4,19.51,27.89,142.93,13.8918345705196,46.73,19.08,27.65,144.94,13.9335476956056,49.01,19.16,29.85,155.75,14.0969162995595,49.89,19.161,30.726,160.317,14.656382004191,50.984,19.106,31.874,166.686,14.9977572423854
"10002020-016",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","º~¥Á¨½",49.94,29.09,20.85,71.67,21.5355805243446,50.5,28.61,21.89,76.51,21.1997487437186,51.61,28.85,22.76,78.87,22.0555378231727,53.9,29.28,24.62,84.08,22.8236061297685,54.49,29.23,25.27,86.47,23.1121281464531,55.838,29.297,26.549,90.6710000000001,23.5784060625716,57.088,29.392,27.706,94.3880000000001,24.0561013255983
"10002020-017",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¦è¦w¨½",34.11,18.23,15.89,87.15,11.8347895154885,35.15,17.9,17.26,96.44,11.6779593463531,36.92,18.56,18.36,98.92,11.634460547504,39.42,19.57,19.85,101.45,13.2090761750405,40.26,18.91,21.34,112.85,13.1025957972806,42.143,19.543,22.587,116.285,13.5117950940148,43.8,19.846,23.936,121.926,13.918468033242
"10002020-018",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¥_¦¨¨½",40.63,25.31,15.32,60.54,19.5346971520257,40.48,24.81,15.67,63.16,18.7178472497032,41.58,24.82,16.76,67.52,18.4189723320158,42.63,24.96,17.67,70.79,19.0174326465927,43.29,24.46,18.82,76.95,18.9452332657201,43.963,24.407,19.548,79.9270000000001,18.663033816495,44.71,24.252,20.448,83.9720000000001,18.5750995789228
"10002020-019",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","½å¤å¨½",48.74,25.53,23.21,90.91,18.6009026434558,50.56,25.53,25.03,98.06,19.0145502645503,50.53,25.2,25.33,100.53,18.7915006640106,51.16,24.7,26.46,107.13,18.4507978723404,51.92,24.5,27.42,111.91,18.8327112317611,52.67,24.225,28.445,117.029,18.7080519705438,53.366,23.936,29.43,122.136,18.6980384489839
"10002020-020",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¤½¥¿¨½",51.82,30.07,21.75,72.31,22.9908864954432,53.32,30.21,23.11,76.5,23.0252100840336,54.83,29.78,25.05,84.14,22.7809357236554,57.85,31.36,26.49,84.5,23.907225691347,58.4,30.86,27.54,89.22,24.3015521064302,60.551,31.275,29.276,93.8800000000001,24.4521660689681,62.32,31.548,30.772,98.0620000000001,24.8025007518969
"10002020-021",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¶°²»¨½",44.6,22.4,22.2,99.12,17.6412289395441,47.19,23.59,23.59,100,18.0651530108588,50.55,24.38,26.17,107.38,19.4805194805195,50.77,24.1,26.67,110.68,20.0823892893924,51.71,22.65,29.06,128.3,19.017094017094,54.304,23.727,30.578,129.808,20.2879668775718,56.084,23.828,32.258,136.712,20.7648635209351
"10002020-022",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","«H¸q¨½",47.76,27.61,20.15,73.01,21.4285714285714,49.67,28.54,21.12,74,21.5155084413035,51.34,28.91,22.43,77.61,21.6205211726384,52.09,28.52,23.57,82.64,22.1358428805237,54.04,29.28,24.76,84.58,23.6438923395445,55.474,29.568,25.907,87.902,23.5841601308662,56.972,29.9,27.074,91.08,24.0892577569829
"10002020-023",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¦ËªL¨½",44.98,24.07,20.92,86.91,18.5458786936236,46.15,25.07,21.09,84.11,19.5626708317064,48.32,25.6,22.72,88.75,19.84,49.96,26.23,23.72,90.43,20.9716599190283,51.04,25.31,25.73,101.64,20.3734439834025,52.869,26.348,26.511,101.102,21.3779665856161,54.462,26.712,27.736,104.68,21.884378552304
"10002020-024",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¤¯·R¨½",36.68,23.93,12.75,53.26,18.3546276098473,38.11,24.3,13.82,56.87,18.3616692426584,39.93,24.98,14.94,59.8,19.0892077354959,39.31,23.56,15.75,66.84,18.3943402030145,40.96,23.74,17.22,72.55,18.6161960905988,41.926,23.766,18.157,76.429,18.7299505528807,42.902,23.654,19.244,81.284,18.7855313450666
"10002020-025",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¾ðªL¨½",42.7,25.61,17.09,66.71,19.5473925877337,43.01,25.39,17.61,69.37,19.4444444444444,45.64,26.2,19.44,74.18,20.4311774461028,48.35,27.28,21.07,77.23,22.1809588116138,49.52,27.1,22.42,82.72,22.1804511278195,51.538,27.777,23.762,86.0060000000001,23.1576743177451,53.436,28.264,25.174,89.9940000000001,23.9579374624793
"10002020-026",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","°êµØ¨½",39.99,26.01,13.98,53.77,19.7937625754527,42.5,26.63,15.87,59.58,20.0255102040816,43.6,25.97,17.62,67.86,19.9175470239629,45.71,26.94,18.78,69.7,20.8935950413223,46.27,25.78,20.49,79.47,20.5134992059291,48.345,26.221,22.127,84.5320000000002,20.9210502396078,49.922,26.206,23.72,90.6840000000001,21.1518060494271
"10002020-027",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","ºû´­¨½",42.01,25.54,16.46,64.45,19.6382428940568,43.78,25.63,18.15,70.82,19.4663660278091,44.63,25.41,19.23,75.67,19.3401592718999,46.45,25.99,20.47,78.76,20.314296665389,47.39,25.19,22.2,88.16,20.0863083562181,48.881,25.45,23.442,92.1800000000001,20.2922931116453,50.224,25.416,24.822,97.7160000000001,20.4666992678356
"10002020-028",10002,"©yÄõ¿¤",10002020,"Ã¹ªFÂí","¶}©ú¨½",45.93,16.26,29.67,182.45,11.159169550173,47.88,16.62,31.26,188.04,11.6531165311653,48.56,17.15,31.41,183.16,11.2815884476534,49.05,16.71,32.33,193.48,11.5349682107175,51.86,17.22,34.63,201.1,11.988582302569,52.565,17.395,35.157,202.468,11.9856881637589,53.868,17.596,36.256,206.742,12.1397558821933
